prdtNum,name,desc,price,tamnao_category,shop_category,import_status,customs_note,line_note,thumbnail,url
"SV00002708","따봉 마멀렛","과육 가득한 리얼 수제 제주 감귤잼","7000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002708_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002708"
"SV00003135","[구십육도] 제주 하르방 조청","제주에서 재배한 약재를 이용해 가마솥에 수제로 만든 조청입니다","25000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003135_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003135"
"SV00004757","제주가득 귤잼 1kg","청정 제주의 감귤으로 만든 프리미엄 수제 잼입니다. 인공 첨가물 없이 원재료 본연의 상큼하고 달콤한 가득 담았습니다.","20000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004757_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004757"
"SV00004760","제주가득딸기잼 1kg","청정 제주의 딸기으로 만든 프리미엄 수제 잼입니다. 인공 첨가물 없이 원재료 본연의 상큼하고 달콤한 가득 담았습니다.","20000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004760_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004760"
"SV00004761","제주가득 당근잼 1kg","청정 제주의 당근으로 만든 프리미엄 수제 잼입니다. 인공 첨가물 없이 원재료 본연의 상큼하고 달콤한 가득 담았습니다.","20000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004761_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004761"
"SV00004865","제주가득 단호박잼 300g","청정 제주의 단호박으로 만든 프리미엄 수제 잼입니다. 인공 첨가물 없이 원재료 본연의 상큼하고 달콤한 가득 담았습니다.","11000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004865_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004865"
"SV00004754","제주가득 당근잼 300g","청정 제주의 당근으로 만든 프리미엄 수제 잼입니다. 인공 첨가물 없이 원재료 본연의 상큼하고 달콤한 가득 담았습니다.","11000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004754_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004754"
"SV00004748","제주가득 귤잼 300g","청정 제주의 감귤으로 만든 프리미엄 수제 잼입니다. 인공 첨가물 없이 원재료 본연의 상큼하고 달콤한 가득 담았습니다.","11000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004748_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004748"
"SV00004753","제주가득 딸기잼 300g","청정 제주의 딸기으로 만든 프리미엄 수제 잼입니다. 인공 첨가물 없이 원재료 본연의 상큼하고 달콤함을 가득 담았습니다.","11000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004753_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004753"
"SV00004869","때죽나무꽃꿀 240g","","16000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004869_1.webp","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004869"
"SV00004868","유채꽃꿀 240g","","16000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004868_1.webp","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004868"
"SV00004867","야생화꽃꿀 240g","","16000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004867_1.webp","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004867"
"SV00004444","밀감꽃꿀 1kg PET","밀감꽃꿀 1kg (천연100%)","33000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004444_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004444"
"SV00004331","때죽꽃꿀 2.4kg","때죽꽃꿀2400g(천연100%)","65000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004331_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004331"
"SV00004296","야생화꽃꿀 1kg","야생화꽃꿀 1kg (천연100%)","32000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004296_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004296"
"SV00004291","야생화꽃꿀 1kg PET","야생화꽃꿀 1kg (천연100%)","30000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004291_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004291"
"SV00004207","때죽꽃꿀 1kg","때죽꽃꿀 1kg (천연100%)","32000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004207_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004207"
"SV00004870","밀감꽃꿀 240g","","16000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00004870_1.webp","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004870"
"SV00002267","스틱형 로얄젤리/프로폴리스","로얄젤리/프로폴리스","16000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002267_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002267"
"SV00002266","야생화꽃꿀 2.4kg","야생화꽃꿀2400g(천연100%)","65000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002266_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002266"
"SV00001496","한라산 밀감꿀 240g /1.2kg","제주 벌꿀 전문 기업","8000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001496_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001496"
"SV00001501","한라산 유채꿀 600g/2.4kg","제주 벌꿀 전문 기업","20000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001501_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001501"
"SV00002148","[유진팡] 제주산 수제 과일잼 260g","제주에서 직접기른 무농약 과일로 만든 맛있는 수제과일잼! 먹을수록 중독성 갑","10000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002148_18.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002148"
"SV00001598","[냠냠제주] 수제잼 청귤마말랭","친환경 감귤 껍질째 사용한 수제잼","8900","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001598_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001598"
"SV00001597","[냠냠제주] 수제잼 감귤마말랭","친환경 감귤 껍질째 사용한 수제잼","8900","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001597_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001597"
"SV00001599","[냠냠제주] 수제잼 키위마말랭","알맹이가 살아있는 키위 수제잼","8900","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001599_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001599"
"SV00001602","[냠냠제주] 마말랭 선물세트(하영3호)","제주를 담아 선물합니다.","27000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001602_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001602"
"SV00001601","[냠냠제주] 마말랭 선물세트(하영2호)","제주를 담아 선물합니다.","18000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001601_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001601"
"SV00001600","[냠냠제주] 수제잼 당근마말랭","제주당근을 썰어 만든 당근 수제잼","8900","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001600_3.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001600"
"SV00003603","[냠냠제주] 마말랭 선물세트(몬딱2호)","제주를 담아 선물합니다.","14900","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003603_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003603"
"SV00003604","[냠냠제주] 마말랭 선물세트(몬딱4호)","제주를 담아 선물합니다.","47600","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003604_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003604"
"SV00000195","제주민속식품 수제 귤잼","청정제주의 대표과일 감귤로 만든 수제귤잼","10000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00000195_4.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000195"
"SV00001735","유기농 하양한수제밀크잼 7종","#제주성이시돌목장우유 #건강한간식","9900","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001735_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001735"
"SV00002733","프리미엄 한라산 야생꿀 1kg","1kg","49000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002733_2.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002733"
"SV00001673","프리미엄 한라산 야생꿀 600g","600g","36000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001673_5.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001673"
"SV00000753","제주 약백도라지분말 꿀차 240g x 3개입 세트","[농업기술명인] 제주약백도라지분말 100% &#039;목성콜-원&#039;입니다.","85000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00000753_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000753"
"SV00000755","제주 약백도라지분말 꿀차 140g x 3개입 세트","[농업기술명인] 제주약백도라지분말 100% &#039;목성콜-원&#039;입니다.","49000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00000755_3.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000755"
"SV00000847","제주담움 무화과잼","","8500","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00000847_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000847"
"SV00000802","제주담움 레드키위잼","","8500","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00000802_1.png","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00000802"
"SV00001969","[제주] 폴개네 벌꿀&벌화분 330","","30000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00001969_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00001969"
"SV00002790","녹차스프레드+만다린잼","제주산 고급 말차가루에 우유를 넣고 농축한 부드러운 스프레드 제주산 감귤 100%에 레몬을 넣어 만든 상큼한 블렌드잼","22000","꿀/잼","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00002790_6.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00002790"
"SV00004273","[제주만석] 감귤과즐","감귤과 조청으로 만든 제주만석과즐","7000","간식/유제품","food","restricted","생과일·채소 — 다수 국가에서 검역·반입이 제한돼요.","당일 선내 취식용만 허용됩니다.","https://www.tamnao.com/data/sv/thumb/SV00004273_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004273"
"SV00004268","[제주만석] 유기농 감귤과즐","감귤과 조청으로 만든 제주만석과즐","9000","간식/유제품","food","restricted","생과일·채소 — 다수 국가에서 검역·반입이 제한돼요.","당일 선내 취식용만 허용됩니다.","https://www.tamnao.com/data/sv/thumb/SV00004268_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00004268"
"SV00003830","국내산 곡물 그대로 고소 촉촉 크리스피 에그롤 500g","","19900","간식/유제품","food","allowed","포장·가공 식품 — 반입 제한이 없어요.","선사 반입 제한이 없습니다.","https://www.tamnao.com/data/sv/thumb/SV00003830_1.jpg","https://www.tamnao.com/web/sv/detailPrdt.do?prdtNum=SV00003830"
